M3291,E0,SE3,04/12/2019,19:30:00,T66,T72,2,1,H,2,0,H
M3292,E0,SE3,04/12/2019,19:30:00,T58,T68,2,0,H,1,0,H
M3293,E0,SE3,04/12/2019,20:15:00,T53,T64,5,2,H,4,2,H
M3294,E0,SE3,05/12/2019,19:30:00,T59,T65,0,2,A,0,1,A
M3295,E0,SE3,05/12/2019,20:15:00,T61,T67,1,2,A,0,1,A
M3296,E0,SE3,07/12/2019,12:30:00,T64,T56,3,1,H,1,0,H
M3297,E0,SE3,07/12/2019,15:00:00,T70,T53,0,3,A,0,2,A
M3298,E0,SE3,07/12/2019,15:00:00,T60,T62,5,0,H,3,0,H
M3299,E0,SE3,07/12/2019,15:00:00,T69,T63,0,0,D,0,0,D
M3300,E0,SE3,07/12/2019,17:30:00,T54,T57,1,2,A,0,2,A
M3301,E0,SE3,08/12/2019,14:00:00,T71,T55,1,4,A,1,2,A
M3302,E0,SE3,08/12/2019,14:00:00,T65,T66,2,1,H,0,0,D
M3303,E0,SE3,08/12/2019,14:00:00,T72,T59,1,2,A,1,0,H
M3304,E0,SE3,08/12/2019,16:30:00,T67,T58,2,2,D,2,2,D
M3305,E0,SE3,09/12/2019,20:00:00,T68,T61,1,3,A,1,0,H
M3306,E0,SE3,14/12/2019,12:30:00,T53,T69,2,0,H,1,0,H
M3307,E0,SE3,14/12/2019,15:00:00,T62,T65,1,0,H,0,0,D
M3308,E0,SE3,14/12/2019,15:00:00,T56,T70,0,1,A,0,0,D
M3309,E0,SE3,14/12/2019,15:00:00,T55,T72,1,1,D,1,1,D
M3310,E0,SE3,14/12/2019,15:00:00,T59,T71,2,0,H,0,0,D
M3311,E0,SE3,14/12/2019,17:30:00,T66,T68,0,1,A,0,1,A
M3312,E0,SE3,15/12/2019,14:00:00,T57,T64,1,1,D,0,1,A
M3313,E0,SE3,15/12/2019,14:00:00,T58,T60,1,2,A,0,1,A
M3314,E0,SE3,15/12/2019,16:30:00,T61,T54,0,3,A,0,3,A
M3315,E0,SE3,16/12/2019,19:45:00,T63,T67,1,1,D,0,0,D
M3316,E0,SE3,21/12/2019,12:30:00,T64,T61,0,0,D,0,0,D
M3317,E0,SE3,21/12/2019,15:00:00,T71,T66,1,3,A,0,2,A
M3318,E0,SE3,21/12/2019,15:00:00,T70,T62,0,1,A,0,0,D
M3319,E0,SE3,21/12/2019,15:00:00,T67,T59,0,1,A,0,1,A
M3320,E0,SE3,21/12/2019,15:00:00,T65,T63,1,0,H,0,0,D
M3321,E0,SE3,21/12/2019,15:00:00,T72,T58,1,2,A,1,0,H
M3322,E0,SE3,21/12/2019,17:30:00,T54,T55,3,1,H,2,1,H
M3323,E0,SE3,22/12/2019,14:00:00,T69,T57,2,0,H,0,0,D
M3324,E0,SE3,22/12/2019,16:30:00,T60,T56,0,2,A,0,2,A
M3325,E0,SE3,26/12/2019,12:30:00,T60,T67,2,1,H,0,1,A
M3326,E0,SE3,26/12/2019,15:00:00,T71,T72,1,0,H,0,0,D
M3327,E0,SE3,26/12/2019,15:00:00,T70,T61,1,1,D,1,0,H
M3328,E0,SE3,26/12/2019,15:00:00,T56,T66,0,2,A,0,1,A
M3329,E0,SE3,26/12/2019,15:00:00,T63,T68,2,1,H,0,0,D
M3330,E0,SE3,26/12/2019,15:00:00,T64,T62,1,0,H,0,0,D
M3331,E0,SE3,26/12/2019,15:00:00,T59,T69,1,1,D,1,1,D
M3332,E0,SE3,26/12/2019,17:30:00,T57,T65,4,1,H,3,1,H
M3333,E0,SE3,26/12/2019,20:00:00,T55,T53,0,4,A,0,1,A
M3334,E0,SE3,27/12/2019,19:45:00,T58,T54,3,2,H,0,1,A
M3335,E0,SE3,28/12/2019,12:30:00,T67,T70,2,0,H,1,0,H
M3336,E0,SE3,28/12/2019,15:00:00,T65,T64,1,2,A,0,1,A
M3337,E0,SE3,28/12/2019,15:00:00,T66,T63,1,1,D,0,0,D
M3338,E0,SE3,28/12/2019,15:00:00,T69,T71,3,0,H,1,0,H
M3339,E0,SE3,28/12/2019,17:30:00,T72,T60,2,2,D,1,0,H
M3340,E0,SE3,28/12/2019,17:30:00,T68,T55,1,2,A,1,1,D
M3341,E0,SE3,28/12/2019,19:45:00,T62,T57,0,2,A,0,1,A
M3342,E0,SE3,29/12/2019,14:00:00,T61,T56,1,2,A,1,0,H
M3343,E0,SE3,29/12/2019,16:30:00,T53,T58,1,0,H,1,0,H
M3344,E0,SE3,29/12/2019,18:00:00,T54,T59,2,0,H,0,0,D
M3345,E0,SE3,01/01/2020,12:30:00,T67,T56,1,1,D,0,1,A
M3346,E0,SE3,01/01/2020,12:30:00,T62,T71,1,2,A,0,2,A
M3347,E0,SE3,01/01/2020,15:00:00,T65,T55,0,3,A,0,2,A
M3348,E0,SE3,01/01/2020,15:00:00,T66,T60,1,0,H,1,0,H
M3349,E0,SE3,01/01/2020,15:00:00,T69,T58,2,1,H,1,0,H
M3350,E0,SE3,01/01/2020,17:30:00,T54,T64,2,1,H,0,0,D
M3351,E0,SE3,01/01/2020,17:30:00,T72,T63,1,1,D,1,0,H
M3352,E0,SE3,01/01/2020,17:30:00,T68,T70,4,0,H,3,0,H
M3353,E0,SE3,01/01/2020,20:00:00,T61,T57,2,0,H,2,0,H
M3354,E0,SE3,02/01/2020,20:00:00,T53,T59,2,0,H,1,0,H
M3355,E0,SE3,10/01/2020,20:00:00,T59,T68,1,0,H,0,0,D
M3356,E0,SE3,11/01/2020,12:30:00,T63,T61,1,1,D,0,1,A
M3357,E0,SE3,11/01/2020,15:00:00,T56,T62,3,0,H,2,0,H
M3358,E0,SE3,11/01/2020,15:00:00,T64,T67,1,0,H,1,0,H
M3359,E0,SE3,11/01/2020,15:00:00,T55,T66,1,2,A,1,1,D
M3360,E0,SE3,11/01/2020,15:00:00,T57,T72,4,0,H,1,0,H
M3361,E0,SE3,11/01/2020,15:00:00,T58,T65,1,1,D,1,1,D
M3362,E0,SE3,11/01/2020,17:30:00,T60,T53,0,1,A,0,1,A
M3363,E0,SE3,12/01/2020,14:00:00,T70,T69,0,3,A,0,1,A
M3364,E0,SE3,12/01/2020,16:30:00,T71,T54,1,6,A,0,4,A
M3365,E0,SE3,18/01/2020,12:30:00,T69,T60,0,0,D,0,0,D
M3366,E0,SE3,18/01/2020,15:00:00,T61,T59,1,1,D,1,0,H
M3367,E0,SE3,18/01/2020,15:00:00,T67,T71,1,1,D,1,0,H
M3368,E0,SE3,18/01/2020,15:00:00,T54,T63,2,2,D,0,1,A
M3369,E0,SE3,18/01/2020,15:00:00,T72,T70,1,0,H,1,0,H
M3370,E0,SE3,18/01/2020,15:00:00,T66,T58,2,3,A,2,0,H
M3371,E0,SE3,18/01/2020,15:00:00,T68,T64,1,1,D,1,1,D
M3372,E0,SE3,18/01/2020,17:30:00,T65,T56,1,0,H,0,0,D
M3373,E0,SE3,19/01/2020,14:00:00,T62,T55,2,1,H,0,1,A
M3374,E0,SE3,19/01/2020,16:30:00,T53,T57,2,0,H,1,0,H
M3375,E0,SE3,21/01/2020,19:30:00,T71,T69,2,1,H,0,1,A
M3376,E0,SE3,21/01/2020,19:30:00,T70,T67,3,1,H,2,0,H
M3377,E0,SE3,21/01/2020,19:30:00,T63,T66,0,2,A,0,1,A
M3378,E0,SE3,21/01/2020,19:30:00,T64,T65,2,2,D,1,0,H
M3379,E0,SE3,21/01/2020,19:30:00,T59,T54,0,1,A,0,0,D
M3380,E0,SE3,21/01/2020,20:15:00,T56,T61,2,2,D,1,0,H
M3381,E0,SE3,22/01/2020,19:30:00,T55,T68,4,1,H,2,0,H
M3382,E0,SE3,22/01/2020,19:30:00,T60,T72,2,1,H,1,0,H
M3383,E0,SE3,22/01/2020,20:15:00,T57,T62,0,2,A,0,1,A
M3384,E0,SE3,23/01/2020,20:00:00,T58,T53,1,2,A,0,1,A
M3385,E0,SE3,29/01/2020,19:45:00,T68,T53,0,2,A,0,1,A
M3386,E0,SE3,01/02/2020,12:30:00,T55,T56,2,2,D,0,0,D
M3387,E0,SE3,01/02/2020,15:00:00,T70,T71,2,1,H,2,0,H
M3388,E0,SE3,01/02/2020,15:00:00,T63,T59,0,1,A,0,0,D
M3389,E0,SE3,01/02/2020,15:00:00,T53,T66,4,0,H,0,0,D
M3390,E0,SE3,01/02/2020,15:00:00,T65,T72,0,0,D,0,0,D
M3391,E0,SE3,01/02/2020,15:00:00,T69,T64,2,3,A,2,2,D
M3392,E0,SE3,01/02/2020,15:00:00,T68,T67,3,3,D,2,0,H
M3393,E0,SE3,01/02/2020,17:30:00,T57,T58,0,0,D,0,0,D
M3394,E0,SE3,02/02/2020,14:00:00,T62,T61,0,0,D,0,0,D
M3395,E0,SE3,02/02/2020,16:30:00,T60,T54,2,0,H,0,0,D
M3396,E0,SE3,08/02/2020,12:30:00,T64,T63,3,1,H,1,0,H
M3397,E0,SE3,08/02/2020,17:30:00,T67,T69,1,1,D,0,1,A
M3398,E0,SE3,09/02/2020,14:00:00,T59,T70,2,1,H,1,1,D
M3399,E0,SE3,14/02/2020,20:00:00,T58,T55,0,0,D,0,0,D
M3400,E0,SE3,15/02/2020,12:30:00,T66,T62,1,2,A,1,1,D
M3401,E0,SE3,15/02/2020,17:30:00,T72,T53,0,1,A,0,0,D
M3402,E0,SE3,16/02/2020,14:00:00,T71,T60,2,3,A,1,2,A
M3403,E0,SE3,16/02/2020,16:30:00,T61,T65,4,0,H,0,0,D
M3404,E0,SE3,17/02/2020,20:00:00,T56,T57,0,2,A,0,1,A
M3405,E0,SE3,19/02/2020,19:30:00,T54,T68,2,0,H,1,0,H
M3406,E0,SE3,22/02/2020,12:30:00,T56,T60,2,1,H,1,0,H
M3407,E0,SE3,22/02/2020,15:00:00,T62,T70,3,0,H,0,0,D
M3408,E0,SE3,22/02/2020,15:00:00,T63,T65,1,0,H,1,0,H
M3409,E0,SE3,22/02/2020,15:00:00,T59,T67,1,1,D,1,1,D
M3410,E0,SE3,22/02/2020,15:00:00,T66,T71,2,0,H,1,0,H
M3411,E0,SE3,22/02/2020,17:30:00,T55,T54,0,1,A,0,0,D
M3412,E0,SE3,23/02/2020,14:00:00,T57,T69,3,0,H,1,0,H
M3413,E0,SE3,23/02/2020,14:00:00,T58,T72,3,0,H,2,0,H
M3414,E0,SE3,23/02/2020,16:30:00,T61,T64,3,2,H,2,2,D
M3415,E0,SE3,24/02/2020,20:00:00,T53,T68,3,2,H,1,1,D
M3416,E0,SE3,28/02/2020,20:00:00,T72,T55,1,0,H,0,0,D
M3417,E0,SE3,29/02/2020,12:30:00,T67,T63,0,1,A,0,0,D
M3418,E0,SE3,29/02/2020,15:00:00,T70,T56,2,2,D,0,1,A
M3419,E0,SE3,29/02/2020,15:00:00,T65,T62,0,0,D,0,0,D
M3420,E0,SE3,29/02/2020,15:00:00,T68,T66,3,1,H,2,1,H
M3421,E0,SE3,29/02/2020,17:30:00,T69,T53,3,0,H,0,0,D
M3422,E0,SE3,01/03/2020,14:00:00,T64,T57,1,1,D,1,1,D
M3423,E0,SE3,01/03/2020,14:00:00,T60,T58,2,3,A,2,1,H
M3424,E0,SE3,07/03/2020,12:30:00,T53,T70,2,1,H,2,1,H
M3425,E0,SE3,07/03/2020,15:00:00,T61,T68,1,0,H,0,0,D
M3426,E0,SE3,07/03/2020,15:00:00,T63,T69,1,0,H,1,0,H
M3427,E0,SE3,07/03/2020,15:00:00,T59,T72,1,0,H,1,0,H
M3428,E0,SE3,07/03/2020,15:00:00,T66,T65,0,1,A,0,0,D
M3429,E0,SE3,07/03/2020,15:00:00,T58,T67,0,0,D,0,0,D
M3430,E0,SE3,07/03/2020,17:30:00,T62,T60,1,1,D,1,0,H
M3431,E0,SE3,08/03/2020,14:00:00,T56,T64,4,0,H,2,0,H
M3432,E0,SE3,08/03/2020,16:30:00,T57,T54,2,0,H,1,0,H
M3433,E0,SE3,09/03/2020,20:00:00,T55,T71,4,0,H,1,0,H
M3434,E1,SE1,04/08/2017,,T77,T80,1,0,H,1,0,H
M3435,E1,SE1,04/08/2017,,T103,T84,1,1,D,1,1,D
M3436,E1,SE1,05/08/2017,,T71,T93,1,1,D,1,0,H
M3437,E1,SE1,05/08/2017,,T79,T96,3,1,H,3,0,H
M3438,E1,SE1,05/08/2017,,T108,T81,0,1,A,0,0,D
M3439,E1,SE1,05/08/2017,,T75,T72,1,1,D,1,0,H
M3440,E1,SE1,05/08/2017,,T106,T88,1,0,H,0,0,D
M3441,E1,SE1,05/08/2017,,T78,T87,1,0,H,0,0,D
M3442,E1,SE1,05/08/2017,,T85,T86,2,0,H,1,0,H
M3443,E1,SE1,05/08/2017,,T59,T76,1,0,H,1,0,H
M3444,E1,SE1,05/08/2017,,T58,T91,1,0,H,1,0,H
M3445,E1,SE1,06/08/2017,,T119,T73,2,3,A,1,3,A
M3446,E1,SE1,12/08/2017,,T96,T106,1,2,A,1,0,H
M3447,E1,SE1,12/08/2017,,T88,T79,2,1,H,1,1,D
M3448,E1,SE1,12/08/2017,,T76,T77,3,4,A,1,2,A
M3449,E1,SE1,12/08/2017,,T81,T71,3,0,H,1,0,H
M3450,E1,SE1,12/08/2017,,T84,T58,0,2,A,0,1,A
M3451,E1,SE1,12/08/2017,,T93,T108,4,1,H,1,1,D
M3452,E1,SE1,12/08/2017,,T73,T78,0,0,D,0,0,D
M3453,E1,SE1,12/08/2017,,T91,T59,1,0,H,1,0,H
M3454,E1,SE1,12/08/2017,,T80,T119,1,1,D,0,0,D
M3455,E1,SE1,12/08/2017,,T86,T75,1,1,D,0,0,D
M3456,E1,SE1,12/08/2017,,T87,T85,1,1,D,0,1,A
M3457,E1,SE1,13/08/2017,,T72,T103,1,3,A,0,1,A
M3458,E1,SE1,15/08/2017,,T96,T77,2,1,H,1,1,D
M3459,E1,SE1,15/08/2017,,T88,T119,0,0,D,0,0,D
M3460,E1,SE1,15/08/2017,,T76,T79,2,2,D,0,1,A
M3461,E1,SE1,15/08/2017,,T81,T59,2,0,H,1,0,H
M3462,E1,SE1,15/08/2017,,T84,T78,1,0,H,0,0,D
M3463,E1,SE1,15/08/2017,,T93,T58,2,3,A,1,2,A
M3464,E1,SE1,15/08/2017,,T73,T75,0,0,D,0,0,D
M3465,E1,SE1,15/08/2017,,T91,T108,2,0,H,1,0,H
M3466,E1,SE1,15/08/2017,,T80,T106,3,4,A,2,3,A
M3467,E1,SE1,15/08/2017,,T86,T71,2,1,H,0,0,D
M3468,E1,SE1,16/08/2017,,T72,T85,2,0,H,0,0,D
M3469,E1,SE1,16/08/2017,,T87,T103,1,1,D,0,1,A
M3470,E1,SE1,18/08/2017,,T108,T88,2,1,H,0,1,A
M3471,E1,SE1,19/08/2017,,T71,T72,4,2,H,2,0,H
M3472,E1,SE1,19/08/2017,,T119,T84,1,2,A,0,2,A
M3473,E1,SE1,19/08/2017,,T79,T80,0,0,D,0,0,D
M3474,E1,SE1,19/08/2017,,T75,T87,0,1,A,0,0,D
M3475,E1,SE1,19/08/2017,,T106,T76,2,0,H,1,0,H
M3476,E1,SE1,19/08/2017,,T77,T91,2,1,H,1,0,H
M3477,E1,SE1,19/08/2017,,T78,T86,1,0,H,1,0,H
M3478,E1,SE1,19/08/2017,,T85,T93,2,1,H,0,1,A
M3479,E1,SE1,19/08/2017,,T59,T96,1,0,H,1,0,H
M3480,E1,SE1,19/08/2017,,T103,T73,0,2,A,0,1,A
M3481,E1,SE1,19/08/2017,,T58,T81,1,2,A,0,0,D
M3482,E1,SE1,25/08/2017,,T79,T71,1,1,D,0,0,D
M3483,E1,SE1,25/08/2017,,T93,T119,4,0,H,3,0,H
M3484,E1,SE1,26/08/2017,,T96,T103,3,0,H,2,0,H
M3485,E1,SE1,26/08/2017,,T88,T86,0,2,A,0,0,D
M3486,E1,SE1,26/08/2017,,T76,T58,0,0,D,0,0,D
M3487,E1,SE1,26/08/2017,,T108,T87,1,1,D,0,1,A
M3488,E1,SE1,26/08/2017,,T81,T85,2,1,H,2,1,H
M3489,E1,SE1,26/08/2017,,T106,T75,0,2,A,0,1,A
M3490,E1,SE1,26/08/2017,,T91,T78,0,0,D,0,0,D
M3491,E1,SE1,26/08/2017,,T80,T72,4,0,H,3,0,H
M3492,E1,SE1,26/08/2017,,T77,T73,0,2,A,0,1,A
M3493,E1,SE1,26/08/2017,,T59,T84,3,1,H,2,0,H
M3494,E1,SE1,08/09/2017,,T84,T93,5,0,H,4,0,H
M3495,E1,SE1,09/09/2017,,T71,T76,0,0,D,0,0,D
M3496,E1,SE1,09/09/2017,,T119,T91,0,3,A,0,1,A
M3497,E1,SE1,09/09/2017,,T75,T81,1,1,D,0,0,D
M3498,E1,SE1,09/09/2017,,T73,T108,5,0,H,3,0,H
M3499,E1,SE1,09/09/2017,,T72,T88,1,0,H,1,0,H
M3500,E1,SE1,09/09/2017,,T78,T96,1,1,D,1,1,D
M3501,E1,SE1,09/09/2017,,T85,T106,2,1,H,1,0,H
M3502,E1,SE1,09/09/2017,,T86,T79,0,1,A,0,0,D
M3503,E1,SE1,09/09/2017,,T87,T77,3,1,H,1,1,D
M3504,E1,SE1,09/09/2017,,T103,T59,1,2,A,0,1,A
M3505,E1,SE1,09/09/2017,,T58,T80,1,0,H,1,0,H
M3506,E1,SE1,12/09/2017,,T71,T91,0,0,D,0,0,D
M3507,E1,SE1,12/09/2017,,T119,T59,0,1,A,0,1,A
M3508,E1,SE1,12/09/2017,,T73,T88,2,0,H,1,0,H
M3509,E1,SE1,12/09/2017,,T72,T108,0,0,D,0,0,D
M3510,E1,SE1,12/09/2017,,T78,T81,3,0,H,1,0,H
M3511,E1,SE1,12/09/2017,,T85,T80,2,2,D,0,1,A
M3512,E1,SE1,12/09/2017,,T87,T76,2,1,H,1,1,D
M3513,E1,SE1,12/09/2017,,T103,T77,0,1,A,0,0,D
M3514,E1,SE1,12/09/2017,,T58,T79,3,3,D,1,1,D
M3515,E1,SE1,13/09/2017,,T75,T93,2,1,H,1,0,H
M3516,E1,SE1,16/09/2017,,T96,T71,0,3,A,0,2,A
M3517,E1,SE1,16/09/2017,,T88,T78,1,3,A,1,0,H
M3518,E1,SE1,16/09/2017,,T76,T86,1,1,D,1,0,H
M3519,E1,SE1,16/09/2017,,T79,T84,4,1,H,0,1,A
M3520,E1,SE1,16/09/2017,,T108,T75,2,1,H,1,1,D
M3521,E1,SE1,16/09/2017,,T81,T87,1,1,D,0,1,A
M3522,E1,SE1,16/09/2017,,T93,T103,1,1,D,0,1,A
M3523,E1,SE1,16/09/2017,,T106,T119,2,0,H,0,0,D
M3524,E1,SE1,16/09/2017,,T91,T85,3,2,H,1,1,D
M3525,E1,SE1,16/09/2017,,T80,T73,1,0,H,0,0,D
M3526,E1,SE1,16/09/2017,,T77,T58,1,2,A,0,0,D
M3527,E1,SE1,16/09/2017,,T59,T72,0,1,A,0,1,A
M3528,E1,SE1,23/09/2017,,T71,T77,2,1,H,1,0,H
M3529,E1,SE1,23/09/2017,,T119,T76,0,3,A,0,1,A
M3530,E1,SE1,23/09/2017,,T84,T88,1,1,D,0,0,D
M3531,E1,SE1,23/09/2017,,T75,T91,1,1,D,0,0,D
M3532,E1,SE1,23/09/2017,,T73,T106,3,2,H,2,1,H
M3533,E1,SE1,23/09/2017,,T72,T79,0,0,D,0,0,D
M3534,E1,SE1,23/09/2017,,T78,T80,0,0,D,0,0,D
M3535,E1,SE1,23/09/2017,,T85,T108,0,0,D,0,0,D
M3536,E1,SE1,23/09/2017,,T86,T93,1,1,D,0,1,A
M3537,E1,SE1,23/09/2017,,T103,T81,1,2,A,0,1,A
M3538,E1,SE1,23/09/2017,,T58,T96,2,1,H,0,0,D
M3539,E1,SE1,24/09/2017,,T87,T59,2,4,A,1,2,A
M3540,E1,SE1,26/09/2017,,T96,T85,1,1,D,1,0,H
M3541,E1,SE1,26/09/2017,,T76,T84,1,1,D,0,1,A
M3542,E1,SE1,26/09/2017,,T79,T119,2,0,H,1,0,H
M3543,E1,SE1,26/09/2017,,T108,T71,0,4,A,0,3,A
M3544,E1,SE1,26/09/2017,,T81,T73,3,1,H,2,0,H
M3545,E1,SE1,26/09/2017,,T93,T78,1,2,A,0,1,A
M3546,E1,SE1,26/09/2017,,T106,T103,5,2,H,2,1,H
M3547,E1,SE1,26/09/2017,,T91,T72,0,1,A,0,1,A
M3548,E1,SE1,26/09/2017,,T80,T86,2,1,H,0,0,D
M3549,E1,SE1,26/09/2017,,T77,T75,1,3,A,1,1,D
M3550,E1,SE1,27/09/2017,,T88,T87,1,0,H,0,0,D
M3551,E1,SE1,27/09/2017,,T59,T58,2,0,H,1,0,H
M3552,E1,SE1,29/09/2017,,T85,T75,1,2,A,0,1,A
M3553,E1,SE1,30/09/2017,,T71,T119,1,0,H,1,0,H
M3554,E1,SE1,30/09/2017,,T108,T58,0,4,A,0,3,A
M3555,E1,SE1,30/09/2017,,T81,T84,0,0,D,0,0,D
M3556,E1,SE1,30/09/2017,,T93,T88,6,1,H,3,0,H
M3557,E1,SE1,30/09/2017,,T106,T79,1,3,A,1,2,A
M3558,E1,SE1,30/09/2017,,T91,T76,2,2,D,0,1,A
M3559,E1,SE1,30/09/2017,,T80,T96,1,3,A,1,1,D
M3560,E1,SE1,30/09/2017,,T77,T59,2,1,H,2,1,H
M3561,E1,SE1,30/09/2017,,T78,T103,2,2,D,0,1,A
M3562,E1,SE1,30/09/2017,,T86,T72,1,2,A,1,1,D
M3563,E1,SE1,01/10/2017,,T87,T73,3,0,H,2,0,H
M3564,E1,SE1,13/10/2017,,T88,T81,1,0,H,1,0,H
M3565,E1,SE1,13/10/2017,,T79,T108,0,0,D,0,0,D
M3566,E1,SE1,14/10/2017,,T96,T91,2,2,D,2,1,H
M3567,E1,SE1,14/10/2017,,T119,T87,2,1,H,1,0,H
M3568,E1,SE1,14/10/2017,,T76,T80,1,0,H,0,0,D
M3569,E1,SE1,14/10/2017,,T75,T78,2,2,D,0,2,A
M3570,E1,SE1,14/10/2017,,T73,T86,0,1,A,0,0,D
M3571,E1,SE1,14/10/2017,,T72,T93,1,1,D,0,1,A
M3572,E1,SE1,14/10/2017,,T59,T106,1,0,H,0,0,D
M3573,E1,SE1,14/10/2017,,T103,T85,1,1,D,0,1,A
M3574,E1,SE1,14/10/2017,,T58,T71,2,0,H,0,0,D
M3575,E1,SE1,15/10/2017,,T84,T77,2,0,H,1,0,H
M3576,E1,SE1,21/10/2017,,T71,T75,2,1,H,1,1,D
M3577,E1,SE1,21/10/2017,,T96,T93,0,1,A,0,0,D
M3578,E1,SE1,21/10/2017,,T119,T85,1,1,D,1,0,H
M3579,E1,SE1,21/10/2017,,T76,T103,3,3,D,1,3,A
M3580,E1,SE1,21/10/2017,,T79,T73,0,3,A,0,2,A
M3581,E1,SE1,21/10/2017,,T84,T87,2,0,H,1,0,H
M3582,E1,SE1,21/10/2017,,T91,T81,0,1,A,0,0,D
M3583,E1,SE1,21/10/2017,,T80,T88,2,0,H,0,0,D
M3584,E1,SE1,21/10/2017,,T77,T108,2,0,H,0,0,D
M3585,E1,SE1,21/10/2017,,T59,T86,2,1,H,2,0,H
M3586,E1,SE1,21/10/2017,,T58,T78,3,2,H,1,0,H
M3587,E1,SE1,22/10/2017,,T106,T72,0,1,A,0,0,D
M3588,E1,SE1,27/10/2017,,T73,T59,1,2,A,1,1,D
M3589,E1,SE1,28/10/2017,,T108,T106,1,2,A,0,0,D
M3590,E1,SE1,28/10/2017,,T81,T80,0,0,D,0,0,D
M3591,E1,SE1,28/10/2017,,T75,T119,1,1,D,0,1,A
M3592,E1,SE1,28/10/2017,,T93,T77,2,3,A,0,1,A
M3593,E1,SE1,28/10/2017,,T72,T84,1,2,A,0,1,A
M3594,E1,SE1,28/10/2017,,T78,T76,2,3,A,1,1,D
M3595,E1,SE1,28/10/2017,,T85,T58,2,1,H,1,1,D
M3596,E1,SE1,28/10/2017,,T86,T91,0,2,A,0,1,A
M3597,E1,SE1,28/10/2017,,T87,T96,1,1,D,1,0,H
M3598,E1,SE1,28/10/2017,,T103,T79,1,2,A,1,1,D
M3599,E1,SE1,29/10/2017,,T88,T71,0,0,D,0,0,D
M3600,E1,SE1,31/10/2017,,T108,T96,2,4,A,2,2,D
M3601,E1,SE1,31/10/2017,,T81,T106,3,1,H,1,0,H
M3602,E1,SE1,31/10/2017,,T75,T79,0,2,A,0,2,A
M3603,E1,SE1,31/10/2017,,T93,T91,1,3,A,0,2,A
M3604,E1,SE1,31/10/2017,,T73,T84,1,2,A,1,0,H
M3605,E1,SE1,31/10/2017,,T72,T58,0,2,A,0,1,A
M3606,E1,SE1,31/10/2017,,T85,T59,1,0,H,1,0,H
M3607,E1,SE1,31/10/2017,,T86,T77,3,1,H,1,0,H
M3608,E1,SE1,31/10/2017,,T87,T80,2,1,H,2,1,H
M3609,E1,SE1,31/10/2017,,T103,T119,3,3,D,1,1,D
M3610,E1,SE1,01/11/2017,,T88,T76,0,2,A,0,0,D
M3611,E1,SE1,01/11/2017,,T78,T71,0,2,A,0,2,A
M3612,E1,SE1,03/11/2017,,T58,T75,2,0,H,2,0,H
M3613,E1,SE1,04/11/2017,,T71,T87,1,2,A,0,2,A
M3614,E1,SE1,04/11/2017,,T96,T88,2,0,H,1,0,H
M3615,E1,SE1,04/11/2017,,T119,T72,2,1,H,2,0,H
M3616,E1,SE1,04/11/2017,,T76,T73,3,1,H,1,0,H
M3617,E1,SE1,04/11/2017,,T79,T81,2,1,H,1,1,D
M3618,E1,SE1,04/11/2017,,T84,T86,2,4,A,0,2,A
M3619,E1,SE1,04/11/2017,,T106,T78,3,0,H,1,0,H
M3620,E1,SE1,04/11/2017,,T80,T108,0,1,A,0,0,D
M3621,E1,SE1,04/11/2017,,T77,T85,4,0,H,2,0,H
M3622,E1,SE1,04/11/2017,,T59,T93,4,1,H,0,1,A
M3623,E1,SE1,05/11/2017,,T91,T103,1,0,H,1,0,H
M3624,E1,SE1,17/11/2017,,T108,T59,1,3,A,1,2,A
M3625,E1,SE1,17/11/2017,,T78,T119,0,0,D,0,0,D
M3626,E1,SE1,18/11/2017,,T88,T77,1,0,H,1,0,H
M3627,E1,SE1,18/11/2017,,T81,T76,2,0,H,2,0,H
M3628,E1,SE1,18/11/2017,,T75,T84,1,1,D,1,0,H
M3629,E1,SE1,18/11/2017,,T93,T106,2,2,D,1,1,D
M3630,E1,SE1,18/11/2017,,T72,T96,1,1,D,1,0,H
M3631,E1,SE1,18/11/2017,,T85,T71,1,2,A,1,1,D
M3632,E1,SE1,18/11/2017,,T86,T58,0,2,A,0,1,A
M3633,E1,SE1,18/11/2017,,T87,T79,0,0,D,0,0,D
M3634,E1,SE1,18/11/2017,,T103,T80,2,2,D,1,2,A
M3635,E1,SE1,19/11/2017,,T73,T91,2,1,H,1,0,H
M3636,E1,SE1,21/11/2017,,T71,T103,2,1,H,1,0,H
M3637,E1,SE1,21/11/2017,,T96,T81,0,1,A,0,0,D
M3638,E1,SE1,21/11/2017,,T119,T86,2,2,D,2,0,H
M3639,E1,SE1,21/11/2017,,T76,T108,1,1,D,0,0,D
M3640,E1,SE1,21/11/2017,,T79,T78,1,2,A,0,1,A
M3641,E1,SE1,21/11/2017,,T84,T85,2,0,H,1,0,H
M3642,E1,SE1,21/11/2017,,T80,T93,0,0,D,0,0,D
M3643,E1,SE1,21/11/2017,,T77,T72,1,0,H,0,0,D
M3644,E1,SE1,21/11/2017,,T59,T75,4,5,A,2,3,A
M3645,E1,SE1,22/11/2017,,T106,T87,2,2,D,0,0,D
M3646,E1,SE1,22/11/2017,,T91,T88,2,0,H,2,0,H
M3647,E1,SE1,22/11/2017,,T58,T73,4,1,H,2,0,H
M3648,E1,SE1,25/11/2017,,T71,T106,2,0,H,1,0,H
M3649,E1,SE1,25/11/2017,,T96,T73,0,2,A,0,2,A
