S5993,M2997,Fulham,24,7,10,10,2,0
S5994,M2997,Brighton,15,6,1,5,3,0
S5995,M2998,Huddersfield,10,2,3,13,1,0
S5996,M2998,Everton,10,5,4,10,4,1
S5997,M2999,Man United,28,9,11,10,1,0
S5998,M2999,Burnley,6,4,3,9,3,0
S5999,M3000,Newcastle,6,2,1,9,2,0
S6000,M3000,Man City,12,4,8,7,3,0
S6001,M3001,Wolves,20,9,5,8,4,0
S6002,M3001,West Ham,4,0,1,10,1,0
S6003,M3002,Bournemouth,12,7,3,8,1,0
S6004,M3002,Chelsea,11,7,7,6,0,0
S6005,M3003,Liverpool,10,3,7,13,1,0
S6006,M3003,Leicester,5,2,1,6,3,0
S6007,M3004,Southampton,13,4,3,11,2,0
S6008,M3004,Crystal Palace,15,3,8,8,2,1
S6009,M3005,Tottenham,17,3,9,6,0,0
S6010,M3005,Watford,9,1,5,9,4,0
S6011,M3006,Brighton,21,4,7,15,1,0
S6012,M3006,Watford,5,0,0,10,0,0
S6013,M3007,Burnley,15,6,4,10,3,0
S6014,M3007,Southampton,10,4,2,9,1,0
S6015,M3008,Cardiff,12,5,6,17,1,0
S6016,M3008,Bournemouth,9,2,7,14,2,0
S6017,M3009,Chelsea,23,7,11,8,0,0
S6018,M3009,Huddersfield,5,2,2,5,0,0
S6019,M3010,Crystal Palace,17,6,11,9,2,0
S6020,M3010,Fulham,8,0,1,12,3,0
S6021,M3011,Everton,13,4,3,12,3,0
S6022,M3011,Wolves,8,4,1,14,1,0
S6023,M3012,Tottenham,21,4,6,6,0,0
S6024,M3012,Newcastle,8,2,3,6,1,0
S6025,M3013,Leicester,17,6,7,14,4,0
S6026,M3013,Man United,10,6,2,9,4,0
S6027,M3014,Man City,19,12,4,11,1,0
S6028,M3014,Arsenal,4,2,2,8,1,0
S6029,M3015,West Ham,13,2,2,9,1,0
S6030,M3015,Liverpool,11,6,5,11,1,0
S6031,M3016,Everton,4,1,5,12,1,0
S6032,M3016,Man City,15,4,6,6,1,0
S6033,M3017,Brighton,16,6,9,8,1,0
S6034,M3017,Burnley,9,5,3,7,1,0
S6035,M3018,Crystal Palace,25,5,10,12,3,0
S6036,M3018,West Ham,6,4,4,9,0,0
S6037,M3019,Fulham,15,3,5,14,3,0
S6038,M3019,Man United,15,7,4,9,2,0
S6039,M3020,Huddersfield,15,6,5,17,3,0
S6040,M3020,Arsenal,9,4,0,12,2,0
S6041,M3021,Liverpool,20,9,8,14,2,0
S6042,M3021,Bournemouth,12,2,5,6,2,0
S6043,M3022,Southampton,14,7,8,15,3,0
S6044,M3022,Cardiff,6,3,2,12,3,0
S6045,M3023,Watford,7,2,8,21,2,0
S6046,M3023,Everton,9,4,2,10,0,1
S6047,M3024,Man City,15,9,2,9,1,0
S6048,M3024,Chelsea,12,4,2,13,2,0
S6049,M3025,Tottenham,12,5,2,11,3,0
S6050,M3025,Leicester,20,9,9,4,1,0
S6051,M3026,Wolves,22,6,13,7,1,0
S6052,M3026,Newcastle,9,3,1,9,3,0
S6053,M3027,Cardiff,15,6,3,10,1,0
S6054,M3027,Watford,12,7,3,11,2,0
S6055,M3028,West Ham,21,7,12,11,1,0
S6056,M3028,Fulham,8,5,0,11,1,0
S6057,M3029,Bournemouth,10,3,9,10,4,0
S6058,M3029,Wolves,10,2,8,15,5,0
S6059,M3030,Burnley,10,4,7,9,1,0
S6060,M3030,Tottenham,17,6,6,12,3,0
S6061,M3031,Leicester,27,5,8,7,2,0
S6062,M3031,Crystal Palace,7,5,3,14,1,0
S6063,M3032,Newcastle,29,12,12,11,2,0
S6064,M3032,Huddersfield,3,1,0,7,0,1
S6065,M3033,Arsenal,12,4,6,7,0,0
S6066,M3033,Southampton,10,4,4,14,0,0
S6067,M3034,Man United,6,3,3,15,1,0
S6068,M3034,Liverpool,7,1,7,17,3,0
S6069,M3035,Cardiff,6,0,3,12,3,0
S6070,M3035,Everton,12,4,4,12,1,0
S6071,M3036,Huddersfield,15,3,3,10,2,0
S6072,M3036,Wolves,7,0,5,10,2,0
S6073,M3037,Leicester,19,3,4,6,1,0
S6074,M3037,Brighton,15,3,8,4,1,0
S6075,M3038,Newcastle,12,3,4,8,1,0
S6076,M3038,Burnley,12,2,7,8,3,0
S6077,M3039,Arsenal,16,6,9,11,2,0
S6078,M3039,Bournemouth,13,5,4,9,2,0
S6079,M3040,Chelsea,11,1,2,7,1,0
S6080,M3040,Tottenham,9,0,2,14,1,0
S6081,M3041,Crystal Palace,17,2,5,8,2,0
S6082,M3041,Man United,13,4,6,9,3,0
S6083,M3042,Liverpool,19,10,6,5,0,0
S6084,M3042,Watford,5,3,4,7,2,0
S6085,M3043,Man City,20,7,12,2,0,0
S6086,M3043,West Ham,2,1,2,6,2,0
S6087,M3044,Southampton,14,4,7,15,0,0
S6088,M3044,Fulham,14,4,4,13,1,0
S6089,M3045,Bournemouth,0,0,0,7,1,0
S6090,M3045,Man City,23,7,14,7,2,0
S6091,M3046,Brighton,13,4,6,11,2,0
S6092,M3046,Huddersfield,6,4,3,6,2,0
S6093,M3047,Burnley,18,4,8,9,1,0
S6094,M3047,Crystal Palace,10,4,5,9,2,0
S6095,M3048,Man United,16,6,9,7,2,0
S6096,M3048,Southampton,6,3,7,10,1,0
S6097,M3049,Tottenham,10,3,3,15,3,0
S6098,M3049,Arsenal,9,4,4,14,2,1
S6099,M3050,West Ham,10,4,1,8,3,0
S6100,M3050,Newcastle,17,2,6,14,4,0
S6101,M3051,Wolves,13,6,7,11,1,0
S6102,M3051,Cardiff,12,4,8,6,2,0
S6103,M3052,Everton,7,3,3,12,1,0
S6104,M3052,Liverpool,10,3,7,10,2,0
S6105,M3053,Fulham,12,5,5,11,2,0
S6106,M3053,Chelsea,20,7,4,10,1,0
S6107,M3054,Watford,6,5,1,15,5,0
S6108,M3054,Leicester,14,2,5,12,1,0
S6109,M3055,Cardiff,16,7,7,7,2,0
S6110,M3055,West Ham,9,2,5,12,1,0
S6111,M3056,Crystal Palace,15,3,8,8,1,0
S6112,M3056,Brighton,4,3,0,18,5,0
S6113,M3057,Huddersfield,8,1,6,14,3,0
S6114,M3057,Bournemouth,8,5,5,9,1,0
S6115,M3058,Leicester,18,8,6,9,0,0
S6116,M3058,Fulham,6,3,5,13,2,0
S6117,M3059,Man City,19,9,9,11,1,0
S6118,M3059,Watford,2,1,1,7,1,0
S6119,M3060,Newcastle,19,7,8,13,3,0
S6120,M3060,Everton,7,3,2,10,1,0
S6121,M3061,Southampton,12,4,1,16,4,0
S6122,M3061,Tottenham,16,5,10,9,2,0
S6123,M3062,Arsenal,14,3,5,12,2,0
S6124,M3062,Man United,14,4,2,18,2,0
S6125,M3063,Chelsea,22,6,13,8,1,0
S6126,M3063,Wolves,2,1,0,14,4,0
S6127,M3064,Liverpool,23,5,7,4,2,0
S6128,M3064,Burnley,3,2,3,7,0,0
S6129,M3065,Bournemouth,10,3,6,9,3,0
S6130,M3065,Newcastle,12,4,6,12,2,0
S6131,M3066,Burnley,13,2,9,9,1,0
S6132,M3066,Leicester,9,4,3,10,1,1
S6133,M3067,West Ham,16,5,5,7,0,0
S6134,M3067,Huddersfield,15,5,8,15,2,0
S6135,M3068,Everton,15,8,3,17,1,0
S6136,M3068,Chelsea,16,5,4,9,2,0
S6137,M3069,Fulham,7,2,1,11,2,0
S6138,M3069,Liverpool,16,6,10,7,1,0
S6139,M3070,Brighton,14,1,6,8,1,0
S6140,M3070,Southampton,8,2,5,10,2,0
S6141,M3071,Burnley,5,1,1,12,1,0
S6142,M3071,Wolves,8,1,5,10,1,0
S6143,M3072,Crystal Palace,19,5,5,10,0,0
S6144,M3072,Huddersfield,15,5,5,7,0,0
S6145,M3073,Fulham,5,0,0,4,2,0
S6146,M3073,Man City,24,7,11,12,0,0
S6147,M3074,Leicester,18,4,6,6,0,0
S6148,M3074,Bournemouth,8,2,1,12,2,0
S6149,M3075,Man United,8,5,3,14,1,0
S6150,M3075,Watford,20,8,5,9,2,0
S6151,M3076,West Ham,3,1,4,7,1,0
S6152,M3076,Everton,17,9,9,14,1,0
S6153,M3077,Cardiff,8,3,2,8,2,0
S6154,M3077,Chelsea,21,3,7,14,3,0
S6155,M3078,Liverpool,14,3,10,5,0,0
S6156,M3078,Tottenham,11,2,3,8,1,0
S6157,M3079,Arsenal,7,4,6,11,2,0
S6158,M3079,Newcastle,3,1,2,10,0,0
S6159,M3080,Watford,15,7,6,12,3,0
S6160,M3080,Fulham,17,7,4,5,2,0
S6161,M3081,Wolves,9,2,3,5,1,0
S6162,M3081,Man United,18,4,5,11,2,1
S6163,M3082,Chelsea,17,4,7,5,0,0
S6164,M3082,Brighton,3,1,1,9,0,0
S6165,M3083,Man City,27,11,7,3,0,0
S6166,M3083,Cardiff,4,1,4,17,3,0
S6167,M3084,Tottenham,26,10,8,8,1,0
S6168,M3084,Crystal Palace,5,1,2,5,0,0
S6169,M3085,Southampton,11,1,7,8,2,0
S6170,M3085,Liverpool,17,5,5,7,4,0
S6171,M3086,Bournemouth,10,2,3,12,2,0
S6172,M3086,Burnley,11,3,6,16,3,0
S6173,M3087,Huddersfield,10,4,8,13,3,0
S6174,M3087,Leicester,18,9,5,11,0,0
S6175,M3088,Newcastle,18,5,9,12,1,0
S6176,M3088,Crystal Palace,3,1,4,13,2,0
S6177,M3089,Everton,23,6,9,8,1,0
S6178,M3089,Arsenal,7,2,6,9,4,0
S6179,M3090,Chelsea,16,7,7,8,2,0
S6180,M3090,West Ham,9,2,4,7,1,0
S6181,M3091,Leicester,12,5,2,6,2,0
S6182,M3091,Newcastle,11,5,3,10,3,0
S6183,M3092,Brighton,8,1,4,10,2,1
S6184,M3092,Bournemouth,14,7,1,6,4,0
S6185,M3093,Burnley,14,7,8,7,2,0
S6186,M3093,Cardiff,14,2,4,10,3,0
S6187,M3094,Fulham,12,5,7,8,2,0
S6188,M3094,Everton,8,1,3,10,1,0
S6189,M3095,Man United,14,4,3,14,1,0
S6190,M3095,West Ham,18,4,11,5,1,0
S6191,M3096,Southampton,13,6,4,13,1,0
S6192,M3096,Wolves,17,2,9,8,3,0
S6193,M3097,Tottenham,22,5,4,10,2,0
S6194,M3097,Huddersfield,7,1,2,12,2,0
S6195,M3098,Crystal Palace,7,3,2,5,0,0
S6196,M3098,Man City,20,6,9,11,0,0
S6197,M3099,Liverpool,15,7,9,5,0,0
S6198,M3099,Chelsea,6,3,2,9,1,0
S6199,M3100,Watford,11,3,6,12,2,1
S6200,M3100,Arsenal,19,6,4,8,0,0
S6201,M3101,Brighton,14,2,5,11,0,0
S6202,M3101,Cardiff,10,3,4,13,1,0
S6203,M3102,Bournemouth,15,5,3,11,1,0
S6204,M3102,Fulham,17,5,7,18,3,0
S6205,M3103,Huddersfield,13,3,2,15,2,0
S6206,M3103,Watford,11,6,2,9,2,0
S6207,M3104,Man City,15,4,4,11,1,0
S6208,M3104,Tottenham,10,4,4,11,2,0
S6209,M3105,Newcastle,15,6,4,5,0,0
S6210,M3105,Southampton,15,3,11,11,2,0
S6211,M3106,West Ham,11,3,6,8,2,0
S6212,M3106,Leicester,11,5,8,9,0,0
S6213,M3107,Wolves,22,5,14,0,0,0
S6214,M3107,Brighton,5,0,1,8,1,0
S6215,M3108,Arsenal,12,5,8,15,4,0
S6216,M3108,Crystal Palace,16,7,3,12,1,0
S6217,M3109,Cardiff,7,2,5,6,1,0
S6218,M3109,Liverpool,17,6,10,5,1,0
S6219,M3110,Everton,15,8,10,11,1,0
S6220,M3110,Man United,7,1,2,7,1,0
S6221,M3111,Chelsea,22,9,10,9,2,0
S6222,M3111,Burnley,6,3,1,4,1,0
S6223,M3112,Tottenham,29,5,6,7,1,0
S6224,M3112,Brighton,6,1,3,13,2,0
S6225,M3113,Watford,15,4,3,10,5,0
S6226,M3113,Southampton,8,4,4,14,2,0
S6227,M3114,Man United,12,1,1,10,2,0
S6228,M3114,Man City,8,5,1,10,2,0
S6229,M3115,Wolves,11,3,5,12,2,0
S6230,M3115,Arsenal,11,1,5,9,3,0
S6231,M3116,Liverpool,21,7,4,5,0,0
S6232,M3116,Huddersfield,5,1,4,14,0,0
S6233,M3117,Brighton,9,2,7,7,2,0
S6234,M3117,Newcastle,9,1,4,10,3,0
S6235,M3118,Crystal Palace,8,0,5,9,2,0
S6236,M3118,Everton,22,3,10,15,0,0
S6237,M3119,Fulham,8,2,10,10,0,0
S6238,M3119,Cardiff,13,8,3,8,0,0
S6239,M3120,Southampton,22,7,9,8,2,0
S6240,M3120,Bournemouth,9,5,3,9,1,0
S6241,M3121,Tottenham,14,4,2,3,0,0
S6242,M3121,West Ham,16,7,7,8,2,0
S6243,M3122,Watford,10,1,4,10,3,0
S6244,M3122,Wolves,11,4,5,11,2,0
S6245,M3123,Burnley,2,0,0,5,1,0
S6246,M3123,Man City,25,7,6,7,1,0
S6247,M3124,Leicester,24,12,8,13,3,0
S6248,M3124,Arsenal,6,1,6,13,1,1
S6249,M3125,Man United,7,5,6,9,3,0
S6250,M3125,Chelsea,16,3,6,14,2,0
S6251,M3126,Everton,20,6,8,8,0,0
S6252,M3126,Burnley,5,1,1,9,2,0
S6253,M3127,Bournemouth,20,6,10,11,1,0
S6254,M3127,Tottenham,11,5,6,12,5,2
S6255,M3128,Cardiff,18,8,10,14,0,0
S6256,M3128,Crystal Palace,21,7,5,11,0,0
S6257,M3129,Newcastle,14,7,2,10,1,0
S6258,M3129,Liverpool,11,4,3,4,1,0
S6259,M3130,West Ham,17,6,2,2,1,0
S6260,M3130,Southampton,11,1,7,11,1,0
S6261,M3131,Wolves,19,6,7,10,1,0
S6262,M3131,Fulham,6,2,1,15,3,0
S6263,M3132,Arsenal,20,8,16,9,5,0
S6264,M3132,Brighton,11,5,3,14,2,0
S6265,M3133,Chelsea,19,9,6,6,0,0
S6266,M3133,Watford,15,3,6,12,1,0
S6267,M3134,Huddersfield,7,3,3,10,1,0
S6268,M3134,Man United,23,7,7,10,1,0
S6269,M3135,Man City,19,5,11,12,3,0
S6270,M3135,Leicester,7,2,0,5,2,0
S6271,M3136,Brighton,6,2,2,12,0,0
S6272,M3136,Man City,20,9,6,8,0,0
S6273,M3137,Burnley,14,5,4,11,5,0
S6274,M3137,Arsenal,17,6,5,3,1,0
S6275,M3138,Crystal Palace,17,8,4,11,3,0
S6276,M3138,Bournemouth,16,8,4,8,0,0
S6277,M3139,Fulham,16,2,5,6,1,0
S6278,M3139,Newcastle,13,6,5,8,0,0
S6279,M3140,Leicester,9,3,4,9,0,0
S6280,M3140,Chelsea,14,4,5,8,1,0
S6281,M3141,Liverpool,13,5,4,3,0,0
S6282,M3141,Wolves,7,2,1,11,2,0
S6283,M3142,Man United,26,10,11,9,3,0
S6284,M3142,Cardiff,13,4,2,6,3,0
S6285,M3143,Southampton,10,3,4,8,0,0
S6286,M3143,Huddersfield,10,3,3,6,1,0
S6287,M3144,Tottenham,11,3,7,10,0,0
S6288,M3144,Everton,17,9,4,13,2,0
S6289,M3145,Watford,17,8,7,10,1,1
S6290,M3145,West Ham,16,9,2,10,0,0
S6291,M3146,Liverpool,15,7,11,9,0,0
S6292,M3146,Norwich,12,5,2,9,2,0
S6293,M3147,West Ham,5,3,1,6,2,0
S6294,M3147,Man City,14,9,1,13,2,0
S6295,M3148,Bournemouth,13,3,3,10,2,0
S6296,M3148,Sheffield United,8,3,4,19,1,0
S6297,M3149,Burnley,10,4,2,6,0,0
S6298,M3149,Southampton,11,3,7,12,0,0
S6299,M3150,Crystal Palace,6,2,6,16,2,0
S6300,M3150,Everton,10,3,2,14,1,1
S6301,M3151,Watford,11,3,5,15,0,0
S6302,M3151,Brighton,5,3,2,11,1,0
S6303,M3152,Tottenham,31,7,14,13,1,0
S6304,M3152,Aston Villa,7,4,0,9,0,0
S6305,M3153,Leicester,15,1,12,3,0,0
S6306,M3153,Wolves,8,2,3,13,2,0
S6307,M3154,Newcastle,9,2,5,12,1,0
S6308,M3154,Arsenal,8,2,3,7,3,0
S6309,M3155,Man United,11,5,3,15,3,0
S6310,M3155,Chelsea,18,7,5,13,4,0
S6311,M3156,Arsenal,16,9,10,13,2,0
S6312,M3156,Burnley,18,5,7,11,1,0
S6313,M3157,Aston Villa,22,7,10,10,0,0
S6314,M3157,Bournemouth,12,4,5,13,2,0
S6315,M3158,Brighton,16,4,8,11,0,0
S6316,M3158,West Ham,8,3,6,10,2,0
S6317,M3159,Everton,12,2,4,11,2,0
S6318,M3159,Watford,8,2,7,11,3,0
S6319,M3160,Norwich,15,8,7,9,1,0
S6320,M3160,Newcastle,10,3,5,11,3,0
S6321,M3161,Southampton,14,3,5,10,2,0
S6322,M3161,Liverpool,15,6,9,6,1,0
S6323,M3162,Man City,30,10,13,14,1,0
S6324,M3162,Tottenham,3,2,2,4,0,0
S6325,M3163,Sheffield United,15,3,8,16,3,0
S6326,M3163,Crystal Palace,6,4,4,11,1,0
S6327,M3164,Chelsea,14,5,4,9,1,0
S6328,M3164,Leicester,12,3,5,14,0,0
S6329,M3165,Wolves,6,2,4,17,2,0
S6330,M3165,Man United,9,2,6,8,2,0
S6331,M3166,Aston Villa,7,3,0,10,2,0
S6332,M3166,Everton,12,1,6,18,3,0
S6333,M3167,Norwich,6,5,1,9,1,0
S6334,M3167,Chelsea,23,8,8,9,1,0
S6335,M3168,Brighton,12,3,8,9,1,1
S6336,M3168,Southampton,12,4,5,10,3,0
S6337,M3169,Man United,22,3,8,8,2,0
S6338,M3169,Crystal Palace,5,3,1,18,4,0
S6339,M3170,Sheffield United,8,3,7,11,1,0
S6340,M3170,Leicester,10,2,4,6,0,0
S6341,M3171,Watford,23,3,8,12,1,0
S6342,M3171,West Ham,16,10,7,11,1,0
S6343,M3172,Liverpool,25,5,6,8,1,0
S6344,M3172,Arsenal,9,3,4,5,1,0
S6345,M3173,Bournemouth,10,7,4,7,1,0
S6346,M3173,Man City,19,5,5,13,3,0
S6347,M3174,Tottenham,17,2,6,10,2,0
S6348,M3174,Newcastle,8,3,6,5,2,0
S6349,M3175,Wolves,17,2,4,9,0,0
S6350,M3175,Burnley,13,4,3,11,2,0
S6351,M3176,Southampton,10,2,2,17,1,1
S6352,M3176,Man United,21,8,3,7,2,0
S6353,M3177,Chelsea,13,5,3,6,0,0
S6354,M3177,Sheffield United,8,2,4,11,1,0
S6355,M3178,Crystal Palace,22,5,13,15,2,0
S6356,M3178,Aston Villa,10,2,2,16,4,1
S6357,M3179,Leicester,13,5,4,9,1,0
S6358,M3179,Bournemouth,8,2,5,11,3,0
S6359,M3180,Man City,15,6,8,10,1,0
S6360,M3180,Brighton,6,2,1,6,1,0
S6361,M3181,Newcastle,13,5,6,5,2,0
S6362,M3181,Watford,13,3,5,11,3,0
S6363,M3182,West Ham,18,8,8,16,2,0
S6364,M3182,Norwich,8,3,2,10,1,0
S6365,M3183,Burnley,7,2,6,10,0,0
S6366,M3183,Liverpool,15,7,4,16,0,0
S6367,M3184,Everton,15,6,7,12,1,0
S6368,M3184,Wolves,8,5,7,12,4,1
S6369,M3185,Arsenal,26,8,11,13,3,0
S6370,M3185,Tottenham,13,9,6,19,5,0
S6371,M3186,Liverpool,21,9,10,5,0,0
S6372,M3186,Newcastle,8,1,1,4,0,0
S6373,M3187,Brighton,14,5,3,13,0,0
S6374,M3187,Burnley,7,1,6,7,2,0
S6375,M3188,Man United,10,5,3,14,1,0
S6376,M3188,Leicester,9,3,9,14,2,0
S6377,M3189,Sheffield United,17,4,12,10,1,1
S6378,M3189,Southampton,11,7,6,7,1,0
S6379,M3190,Tottenham,13,5,4,19,4,0
S6380,M3190,Crystal Palace,11,6,3,11,2,0
S6381,M3191,Wolves,11,4,7,8,1,0
S6382,M3191,Chelsea,15,6,5,11,2,0
S6383,M3192,Norwich,7,3,3,8,3,0
S6384,M3192,Man City,25,8,16,7,1,0
S6385,M3193,Bournemouth,13,6,7,5,0,0
S6386,M3193,Everton,14,5,7,14,4,0
S6387,M3194,Watford,31,7,7,14,3,0
S6388,M3194,Arsenal,10,4,1,4,3,0
S6389,M3195,Aston Villa,10,5,2,13,2,0
S6390,M3195,West Ham,13,1,4,12,1,1
S6391,M3196,Southampton,25,6,4,8,1,0
S6392,M3196,Bournemouth,6,3,5,9,3,0
S6393,M3197,Leicester,16,7,8,16,1,0
S6394,M3197,Tottenham,11,4,2,13,2,0
S6395,M3198,Burnley,13,6,7,11,0,0
S6396,M3198,Norwich,11,2,3,10,1,0
S6397,M3199,Everton,16,3,12,9,1,0
S6398,M3199,Sheffield United,2,1,3,9,3,0
S6399,M3200,Man City,28,11,5,5,2,0
S6400,M3200,Watford,5,4,4,9,2,0
S6401,M3201,Newcastle,11,4,5,12,2,0
S6402,M3201,Brighton,16,3,3,8,1,0
S6403,M3202,Crystal Palace,13,4,6,7,2,0
S6404,M3202,Wolves,14,4,7,10,1,1
S6405,M3203,West Ham,8,6,3,8,2,0
S6406,M3203,Man United,9,3,7,9,2,0
S6407,M3204,Arsenal,21,6,9,13,5,1
S6408,M3204,Aston Villa,14,9,4,15,1,0
S6409,M3205,Chelsea,13,2,6,8,3,0
S6410,M3205,Liverpool,6,3,4,13,3,0
S6411,M3206,Sheffield United,12,2,6,8,1,0
S6412,M3206,Liverpool,16,4,5,4,1,0
S6413,M3207,Aston Villa,16,3,7,10,1,0
S6414,M3207,Burnley,10,3,3,16,4,0
S6415,M3208,Bournemouth,13,5,6,7,3,0
S6416,M3208,West Ham,17,6,6,8,1,0
S6417,M3209,Chelsea,24,10,5,5,2,0
S6418,M3209,Brighton,8,1,2,13,3,0
S6419,M3210,Crystal Palace,15,3,5,14,3,0
S6420,M3210,Norwich,10,3,5,10,1,0
S6421,M3211,Tottenham,9,4,6,5,0,1
S6422,M3211,Southampton,14,6,6,16,2,0
S6423,M3212,Wolves,6,2,1,5,0,0
S6424,M3212,Watford,14,5,6,6,1,0
S6425,M3213,Everton,12,8,5,4,2,0
S6426,M3213,Man City,20,9,2,8,2,0
S6427,M3214,Leicester,13,5,9,12,1,0
S6428,M3214,Newcastle,3,0,0,9,1,1
S6429,M3215,Man United,16,4,8,18,4,0
S6430,M3215,Arsenal,10,5,7,13,2,0
S6431,M3216,Brighton,17,6,4,11,2,0
S6432,M3216,Tottenham,8,3,4,7,1,0
S6433,M3217,Burnley,9,3,7,5,2,0
S6434,M3217,Everton,11,2,9,12,1,1
S6435,M3218,Liverpool,18,8,4,9,1,0
S6436,M3218,Leicester,2,1,6,17,4,0
S6437,M3219,Norwich,21,5,10,14,1,0
S6438,M3219,Aston Villa,22,12,6,17,3,0
S6439,M3220,Watford,8,2,7,7,0,0
S6440,M3220,Sheffield United,9,3,7,6,2,0
S6441,M3221,West Ham,9,4,2,11,3,0
S6442,M3221,Crystal Palace,7,4,2,7,2,0
S6443,M3222,Arsenal,12,2,14,12,1,0
S6444,M3222,Bournemouth,10,2,5,6,2,0
S6445,M3223,Man City,18,2,9,11,5,0
S6446,M3223,Wolves,7,2,1,14,2,0
S6447,M3224,Southampton,10,3,3,8,0,0
S6448,M3224,Chelsea,13,7,4,15,1,0
S6449,M3225,Newcastle,12,2,4,12,3,0
S6450,M3225,Man United,12,3,6,10,3,0
S6451,M3226,Everton,19,10,11,15,2,0
S6452,M3226,West Ham,8,4,2,15,2,0
S6453,M3227,Aston Villa,24,8,7,9,1,0
S6454,M3227,Brighton,20,5,5,17,2,1
S6455,M3228,Bournemouth,11,2,6,8,1,0
S6456,M3228,Norwich,10,1,7,11,3,0
S6457,M3229,Chelsea,16,8,11,9,2,0
S6458,M3229,Newcastle,5,0,0,12,1,0
S6459,M3230,Leicester,19,3,9,4,0,0
S6460,M3230,Burnley,13,4,4,10,3,0
S6461,M3231,Tottenham,12,2,11,5,4,0
S6462,M3231,Watford,7,2,2,9,3,0
S6463,M3232,Wolves,4,1,1,10,3,0
S6464,M3232,Southampton,14,5,3,17,2,0
S6465,M3233,Crystal Palace,7,2,1,8,1,0
S6466,M3233,Man City,21,10,8,10,1,0
S6467,M3234,Man United,7,2,3,6,0,0
S6468,M3234,Liverpool,10,4,1,14,1,0
S6469,M3235,Sheffield United,8,2,7,10,4,0
S6470,M3235,Arsenal,9,3,12,12,4,0
S6471,M3236,Southampton,6,3,2,3,0,1
S6472,M3236,Leicester,25,15,7,12,0,0
S6473,M3237,Man City,25,9,13,10,1,1
S6474,M3237,Aston Villa,11,5,7,5,1,0
S6475,M3238,Brighton,8,4,0,12,2,0
S6476,M3238,Everton,10,6,5,12,1,0
S6477,M3239,Watford,7,3,5,14,5,0
S6478,M3239,Bournemouth,15,5,10,8,3,0
S6479,M3240,West Ham,12,4,10,7,2,0
S6480,M3240,Sheffield United,10,4,4,10,2,0
S6481,M3241,Burnley,13,5,5,7,3,0
S6482,M3241,Chelsea,16,7,6,8,2,0
S6483,M3242,Newcastle,13,2,3,8,2,1
S6484,M3242,Wolves,13,5,6,15,2,0
S6485,M3243,Arsenal,15,6,12,18,2,0
S6486,M3243,Crystal Palace,10,4,5,9,0,0
S6487,M3244,Liverpool,21,13,8,9,3,0
S6488,M3244,Tottenham,11,4,3,11,3,0
S6489,M3245,Norwich,10,3,1,13,2,0
S6490,M3245,Man United,21,11,10,10,2,0
S6491,M3246,Bournemouth,12,6,4,14,4,0
S6492,M3246,Man United,15,4,10,12,3,0
S6493,M3247,Arsenal,10,4,8,6,0,0
S6494,M3247,Wolves,25,8,9,15,2,0
S6495,M3248,Aston Villa,5,2,2,12,1,0
S6496,M3248,Liverpool,25,6,10,9,2,0
S6497,M3249,Brighton,21,5,8,11,0,0
S6498,M3249,Norwich,7,0,3,8,1,0
S6499,M3250,Man City,26,4,17,11,3,0
S6500,M3250,Southampton,3,3,0,10,1,0
S6501,M3251,Sheffield United,13,6,7,8,1,0
S6502,M3251,Burnley,6,0,6,12,2,0
S6503,M3252,West Ham,16,6,7,10,2,0
S6504,M3252,Newcastle,12,9,3,7,1,0
S6505,M3253,Watford,12,3,1,8,4,0
S6506,M3253,Chelsea,16,10,6,5,2,0
S6507,M3254,Crystal Palace,12,3,5,15,2,0
S6508,M3254,Leicester,14,5,6,16,2,0
S6509,M3255,Everton,7,3,5,9,1,0
S6510,M3255,Tottenham,4,2,2,8,2,1
S6511,M3256,Norwich,17,5,10,7,1,0
S6512,M3256,Watford,12,2,4,13,2,1
S6513,M3257,Chelsea,23,5,7,9,3,0
S6514,M3257,Crystal Palace,3,1,0,17,2,0
S6515,M3258,Burnley,14,12,11,17,2,0
S6516,M3258,West Ham,7,4,4,10,1,0
S6517,M3259,Newcastle,20,9,5,10,2,0
S6518,M3259,Bournemouth,16,3,4,5,0,0
S6519,M3260,Southampton,4,3,5,12,1,0
S6520,M3260,Everton,24,5,9,12,1,0
S6521,M3261,Tottenham,17,5,4,6,2,0
S6522,M3261,Sheffield United,14,4,4,9,2,0
S6523,M3262,Leicester,19,7,5,10,1,0
S6524,M3262,Arsenal,8,1,4,10,1,0
S6525,M3263,Man United,21,11,5,10,2,0
S6526,M3263,Brighton,6,2,2,14,5,0
S6527,M3264,Wolves,17,5,6,17,4,0
S6528,M3264,Aston Villa,13,4,3,8,3,0
S6529,M3265,Liverpool,12,5,4,10,0,0
S6530,M3265,Man City,18,3,13,5,2,0
S6531,M3266,West Ham,11,4,3,12,3,0
S6532,M3266,Tottenham,15,6,7,14,2,0
S6533,M3267,Arsenal,12,5,6,13,6,0
S6534,M3267,Southampton,21,6,8,19,2,0
S6535,M3268,Bournemouth,9,2,5,10,2,1
S6536,M3268,Wolves,17,7,9,12,1,0
S6537,M3269,Brighton,7,0,6,9,2,0
S6538,M3269,Leicester,19,9,7,1,0,0
S6539,M3270,Crystal Palace,16,6,9,8,0,0
S6540,M3270,Liverpool,12,4,8,7,1,0
S6541,M3271,Everton,18,7,7,12,3,0
